"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"82C4A4UF","book","1965","Aquilina, J.","Maltese","","","","","","","1965","2018-09-29 13:04:33","2018-09-29 13:05:07","","","","","","","","","","","","","Hodder & Soughton","London","","","","","","","","","","","","vt:Maghreb; vt:description of dialect; vt:transcribed texts; vt:conversation/dialogue; reg:Malta [35.87, 14.44]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S2QHRFX4","book","1961","Aquilina, J.","Papers in Maltese Linguistics","","","","","","","1961","2018-09-29 13:03:21","2018-09-29 13:04:14","","","","","","","","","","","","","University of Malta Press","Malta","","","","","","","","","","","","vt:general/comparative study; vt:Maghreb; vt:linguistics/dialectology; reg:Malta [35.87, 14.44]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BMLPUTBX","journalArticle","1958","Aquilina, J.","Maltese as a mixed language","Journal of Semitic Studies","","","","","","1958","2018-09-29 13:01:41","2018-09-29 13:02:31","","58-79","","","3","","","","","","","","","","","","","","","","","","","","","vt:general/comparative study; vt:Maghreb; vt:transcribed texts; vt:conversation/dialogue; reg:Malta [35.87, 14.44]; vt:contact linguistics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F5JFFF5T","journalArticle","1953","Aquilina, J.","Maltese lexicography","Orbis","","","","","","1953","2018-09-29 12:55:08","2018-09-29 13:00:35","","474-483","","","2","","","","","","","","","","","","","","","","","","","","","vt:Maghreb; vt:lexicon; vt:transcribed texts; reg:Malta [35.87, 14.44]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WZDNADZZ","book","1970","Al-Ani, S.H.","Arabic phonology. An Acoustical and Physiological Investigation","","","","","","","1970","2018-09-29 12:51:59","2018-09-29 12:53:38","","","","","","","","","","","","","De Gruyter","Paris","","","","","","","","","","","","vt:general/comparative study; vt:phonology; vt:Arab World general","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FHWIX9JU","journalArticle","1954","Anawātī, G.C.; Jomier, J.","Un papyrus arabe chrétien","Mélanges Islamologiques","","","","","","1954","2018-09-29 12:50:12","2018-09-29 12:51:18","","91-102","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4BPVESNJ","book","1970","Alverny, A.","Petite introduction au parler libanais","","","","","","","1970","2018-09-29 12:43:50","2018-09-29 12:44:39","","","","","","","","","","","","","Dār el-Mašriq","Beirut","","","","","","","","","","","","vt:transcribed texts; vt:textbook; vt:conversation/dialogue; reg:Syro-Palestine [32.93, 36.53]; reg:Lebanon [33.71, 35.66]; vt:teaching materials","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KECVUUPQ","bookSection","1976","Albarracín, J.","Un substrato léxico románico en el árabe de Jebāla (Marruecos)","XIV Congresso Internazionale de Linguistica e Filologia Romanza","","","","","","1976","2018-09-29 12:40:02","2018-09-29 12:41:14","","643-652","","","","","","","","","","","Gaetano Macchiaroli","Napoli","","","","","","","","","","","","vt:general/comparative study; vt:Maghreb; vt:lexicon; vt:transcribed texts; reg:Morocco [31.46, -6.39]; geo:Jbala [32.83, -7.16]; vt:contact linguistics; vt:loanwords","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SW449SL3","bookSection","1991","Alahyane, M.","Les termes de la parenté à Lakhsass, Anti-Atlas occidental","Dialectologie et sciences humaines au Maroc","","","","","","1991","2018-09-29 12:37:28","2018-09-29 12:38:37","","155-159","","","","","","","","","","","University Mohammed V","Rabat","","","","","","","","","","","","vt:Maghreb; vt:lexicon; reg:Morocco [31.46, -6.39]; vt:berber languages; vt:contact linguistics; vt:loanwords; vt:language of a tribe; geo:Souss-Massa [30.48, -8.89]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UMR93FWC","bookSection","1991","Ait Hamza, Mohamed","Le dialecte, instrument de recherche en géographie (Maroc)","Dialectologie et sciences humaines au Maroc","","","","","","1991","2018-09-29 12:35:24","2018-09-29 12:36:44","","77-87","","","","","","","","","","","University Mohammed V","Rabat","","","","","","","","","","","","vt:general/comparative study; vt:Maghreb; vt:linguistics/dialectology; reg:Morocco [31.46, -6.39]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9IX8H49V","journalArticle","","Ahmed,, M.; Miller, C.","Aperçu sur le système verbal du dialecte du centre-nord soudanais: L'expression de la concomitance","Matériaux Arabes et Sudarabiques","","","","","","","2018-09-29 12:31:27","2018-09-29 12:33:18","","","","167-187","2","","","","","","","","","","","","","","","","","","","","","vt:Egypt-Sudan; vt:general/comparative study; vt:syntax; vt:transcribed texts; reg:Sudan [16.14, 30.29]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V6FDQTK5","bookSection","2000","Aguadé, J.","Notes on the Arabic dialects of the Draa Valley (Southern Morocco)","Proceedings of the Third International Conference of AIDA, Malta","","","","","","2000","2018-09-29 12:17:41","2018-09-29 12:19:48","","","","","","","","","","","","","","Valletta","","","","","","","","","","","","vt:general/comparative study; vt:Maghreb; vt:transcribed texts; reg:Morocco [31.46, -6.39]; geo:Draa Valley [32.25, -4.65]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3NPJCHL2","journalArticle","1998","Aguadé, J.","Remarques sur les particules de l’inaccompli en arabe maghrébin","Langues et littératures","","","","","","1998","2018-09-29 12:14:31","2018-09-29 12:16:08","","11-24","","","16","","","","","","","","","","","","","","","","","","","","","vt:general/comparative study; vt:Maghreb; vt:morphology; vt:lexicon; vt:transcribed texts; reg:Morocco [31.46, -6.39]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73CBX3VV","bookSection","1995","Aguadé, J.","Le dialecte arabe de Skūra","Dialectologie et sciences humaines au Maroc","","","","","","1995","2018-09-29 12:11:52","2018-09-29 12:13:06","","127-137","","","","","","","","","","","University Mohammed V","Rabat","","","","","","","","","","","","vt:Maghreb; vt:description of dialect; vt:transcribed texts; vt:conversation/dialogue; reg:Morocco [31.46, -6.39]; geo:Skoura [31.06, -6.55]; vt:berber languages","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3LH9KDS7","journalArticle","1992","Agius, Dionisius A.","Morphological alternatives in the Gozitan dialects of Maltese","Matériaux Arabes et Sudarabiques","","","","","","1992","2018-09-29 12:05:20","2018-09-29 12:06:34","","111-116","","","4","","","","","","","","","","","","","","","","","","","","","vt:general/comparative study; vt:Maghreb; vt:morphology; vt:transcribed texts; vt:conversation/dialogue; reg:Malta [35.87, 14.44]; geo:Gozo [36.05, 14.24]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z658B35Q","journalArticle","1990","Agius, Dionisius A.","Arab expertise in cultivation as reflected in the Siculo- Arabic agricultural terminology","Le Muséon","","","","","","1990","2018-09-29 12:01:03","2018-09-29 12:01:59","","167-176","","1-2","103","","","","","","","","","","","","","","","","","","","","","vt:general/comparative study; vt:Maghreb; vt:lexicon; reg:Sicily [37.62, 14.44]; vt:jargon; vt:diachronic perspective","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ST6SCLQW","book","2002","Abu-Shams, Leila [VerfasserIn]","Estudio lingüístico y textual del léxico relativo a la cocina y la alimentación en el dialecto árabe de Rabat (Marruecos)","","84-607-4447-7","","","https://ubdata.univie.ac.at/AC05394044","","2002","2018-09-28 11:09:17","2018-09-28 11:10:17","","","461 S.","","","","","","Área de Estudios Árabes e Islámicos / Universidad de Zaragoza","7","","","Universidad de Zaragoza","Zaragoza","","","","","","","","","","","","vt:general/comparative study; vt:urban dialect; vt:Maghreb; vt:lexicon; vt:transcribed texts; vt:sedentary dialect; vt:ethnographic record; reg:Morocco [31.46, -6.39]; geo:Rabat [33.971590, -6.84]; vt:jargon; vt:culinary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S77DYCJ6","bookSection","1992","Abu-Mansour, M.","Vowel Shortening in two Arabic Dialects","Perspectives on Arabic Linguistics IV","","","","","","1992","2018-09-28 11:04:43","2018-09-28 11:08:20","","47-75","","","","","","","","","","","John Benjamins","Amsterdam & Philadelphia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AZIMWCKB","encyclopediaArticle","2006","Abu-Haidar, Farida","Baghdad Arabic","Encyclopedia of Arabic Language and Linguistics","","","","","","2006","2018-09-28 11:02:43","2018-09-28 11:03:39","","","","","","","","","","","","","Brill","Leiden","","","","","","","","","","","","vt:description of dialect; reg:Iraq [31.64, 45.33]; reg:Mesopotamia [35.14, 42.48]; geo:Baghdad [33.31, 44.36]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4L7WKRNK","book","1979","Abu-Haidar, Farida","A Study of the Spoken Arabic of Baskinta","","","","","","","1979","2018-09-28 11:00:26","2018-09-28 11:01:13","","","","","","","","","","","","","Brill","Leiden","","","","","","","","","","","","vt:transcribed texts; vt:conversation/dialogue; reg:Syro-Palestine [32.93, 36.53]; reg:Lebanon [33.71, 35.66]; geo:Baskinta [34.09, 35.89]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5SI8R6HI","bookSection","2000","Wende, Abraha","A preliminary survey of Arabic in Eritrea","International Conference against all Odds: African languages into the 21st Century","","","","","","2000","2018-09-28 10:55:44","2018-09-28 10:59:36","","11-17","","","","","","","","","","","","Asmara","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2MUITPGX","book","1969","Aboul-Fetouh, H.M.","A Morphological Study of Egyptian Colloquial Arabic","","","","","","","1969","2018-09-28 10:50:30","2018-09-28 10:51:58","","","","","","","","","","","","","Mouton","La Haya - Paris","","","","","","","","","","","","vt:Egypt-Sudan; vt:general/comparative study; vt:morphology; vt:transcribed texts; reg:Egypt [27.39, 30.26]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F895H93C","book","1968","ʕĀl, ʕAbd al-Munʕim Sayyid","Muʕğam šamāl al-Maġrib, Tiṭwān wa mā ḥawlahā","","","","","","","1968","2018-09-28 10:49:11","2019-01-08 10:31:12","","","","","","","","","","","","","Dār al-kātib al-ʕArabi","Cairo","","","","","","","","","","","","vt:Maghreb; vt:description of dialect; vt:transcribed texts; vt:conversation/dialogue; reg:Morocco [31.46, -6.39]; geo:Tétouan [35.58, -5.36]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K5QETQ2W","bookSection","1991","Fischer, Wolfdietrich","What is Middle Arabic?","Semitic Studies in Honor of Wolf Leslau on the Occasion of his Eighty-fifth Birthday","","","","","","1991","2018-10-03 09:47:59","2018-10-03 09:48:30","","430-436","","","","","","","","","","","Harrassowitz","Wiesbaden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HZ3AXFB2","journalArticle","1967","Fischer, Wolfdietrich","Silbenstruktur und Vokalismus im Arabischen","Zeitschrift der Deutschen Morgenländischen Gesellschaft","","","","","","1967","2018-10-03 09:47:11","2018-10-03 09:47:39","","30-77","","","117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SSGGGIY7","bookSection","2016","Fakhry, Salah","Tempus, Aspekt und Modalität im Bagdad-Arabischen","The morpho-syntactic and lexical encoding of tense and aspect in Semitic : Proceedings of the Erlangen workshop on April 26, 2014","","","","","","2016","2018-10-02 14:48:08","2018-10-02 14:50:13","","135-158","","","","","","","","","","","Harrassowitz","Wiesbaden","","","","","","","","","","","","","","Edzard, Lutz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JHLHMJ7A","bookSection","2016","Hanitsch, Melanie","Auf dem Pfad durch das Lexikon: Überlegungen zur Diachronie der Interaktion zwischen grammatischem und lexikalischem Aspekt im Neuarabischen","The morpho-syntactic and lexical encoding of tense and aspect in Semitic : Proceedings of the Erlangen workshop on April 26, 2014","","","","","","2016","2018-10-02 14:46:06","2018-10-02 14:49:42","","80-134","","","","","","","","","","","Harrassowitz","Wiesbaden","","","","","","","","","","","","","","Edzard, Lutz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
